item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM14317,TXN04799,PROD0498,4,733.07,0,2932.28
ITEM14318,TXN04799,PROD0076,2,3925.92,10,7066.66
ITEM14319,TXN04800,PROD0398,4,13925.04,10,50130.14
ITEM14320,TXN04800,PROD0182,2,18765.07,5,35653.63
ITEM14321,TXN04801,PROD0002,2,2486.55,0,4973.1
ITEM14322,TXN04801,PROD0484,5,1801.03,5,8554.89
ITEM14323,TXN04801,PROD0368,3,4605.39,10,12434.55
ITEM14324,TXN04801,PROD0477,1,3557.24,5,3379.38
ITEM14325,TXN04801,PROD0266,1,10216.34,10,9194.71
ITEM14326,TXN04802,PROD0370,3,17642.43,5,50280.93
ITEM14327,TXN04802,PROD0098,2,748.85,5,1422.82
ITEM14328,TXN04802,PROD0301,4,4823.13,0,19292.52
ITEM14329,TXN04802,PROD0174,3,5554.1,5,15829.19
ITEM14330,TXN04802,PROD0072,2,2921.46,0,5842.92
ITEM14331,TXN04803,PROD0103,3,1352.24,10,3651.05
ITEM14332,TXN04803,PROD0219,4,9978.94,0,39915.76
ITEM14333,TXN04803,PROD0329,2,46209.06,5,87797.21
ITEM14334,TXN04803,PROD0482,5,1596.11,5,7581.52
ITEM14335,TXN04803,PROD0175,1,2731.27,0,2731.27
ITEM14336,TXN04804,PROD0090,5,4514.68,10,20316.06
ITEM14337,TXN04804,PROD0495,2,16405.32,15,27889.04
ITEM14338,TXN04804,PROD0107,3,311.23,5,887.01
ITEM14339,TXN04804,PROD0454,2,472.76,15,803.69
ITEM14340,TXN04805,PROD0387,1,1564.52,10,1408.07
ITEM14341,TXN04805,PROD0022,5,822.45,5,3906.64
ITEM14342,TXN04805,PROD0269,5,7398.31,0,36991.55
ITEM14343,TXN04805,PROD0355,1,707.01,5,671.66
ITEM14344,TXN04806,PROD0393,4,1530.57,15,5203.94
ITEM14345,TXN04807,PROD0079,1,1353.8,0,1353.8
ITEM14346,TXN04807,PROD0090,1,4514.68,10,4063.21
ITEM14347,TXN04807,PROD0022,5,822.45,5,3906.64
ITEM14348,TXN04807,PROD0063,2,4025.38,15,6843.15
ITEM14349,TXN04807,PROD0043,5,2787.63,15,11847.43
ITEM14350,TXN04808,PROD0204,5,27645.86,15,117494.9
ITEM14351,TXN04808,PROD0314,1,874.82,15,743.6
ITEM14352,TXN04808,PROD0141,4,282.37,0,1129.48
ITEM14353,TXN04809,PROD0212,3,7031.71,0,21095.13
ITEM14354,TXN04809,PROD0453,5,1062.53,15,4515.75
ITEM14355,TXN04809,PROD0032,4,1744.8,15,5932.32
ITEM14356,TXN04809,PROD0316,3,1847.52,15,4711.18
ITEM14357,TXN04809,PROD0443,1,10663.08,10,9596.77
ITEM14358,TXN04810,PROD0417,3,14649.24,15,37355.56
ITEM14359,TXN04810,PROD0063,5,4025.38,10,18114.21
ITEM14360,TXN04811,PROD0357,2,5053.05,10,9095.49
ITEM14361,TXN04811,PROD0297,5,2687.25,0,13436.25
ITEM14362,TXN04812,PROD0261,5,4361.94,5,20719.21
ITEM14363,TXN04812,PROD0072,4,2921.46,0,11685.84
ITEM14364,TXN04812,PROD0274,3,2342.28,15,5972.81
ITEM14365,TXN04812,PROD0230,2,7159.3,10,12886.74
ITEM14366,TXN04812,PROD0150,5,2222.86,5,10558.59
ITEM14367,TXN04813,PROD0352,4,1251.31,10,4504.72
ITEM14368,TXN04813,PROD0479,3,1403.85,10,3790.39
ITEM14369,TXN04813,PROD0435,3,2582.25,0,7746.75
ITEM14370,TXN04813,PROD0307,3,1008.89,15,2572.67
ITEM14371,TXN04813,PROD0194,3,14364.67,5,40939.31
ITEM14372,TXN04814,PROD0017,3,7243.91,10,19558.56
ITEM14373,TXN04814,PROD0183,5,5602.27,15,23809.65
ITEM14374,TXN04814,PROD0497,2,4431.44,10,7976.59
ITEM14375,TXN04814,PROD0444,4,4498.23,10,16193.63
ITEM14376,TXN04814,PROD0133,4,49062.07,0,196248.28
ITEM14377,TXN04815,PROD0055,4,4873.58,15,16570.17
ITEM14378,TXN04815,PROD0206,5,1779.27,0,8896.35
ITEM14379,TXN04815,PROD0093,1,3160.56,10,2844.5
ITEM14380,TXN04815,PROD0063,3,4025.38,15,10264.72
ITEM14381,TXN04815,PROD0015,1,708.7,15,602.39
ITEM14382,TXN04816,PROD0087,5,6379.55,10,28707.98
ITEM14383,TXN04816,PROD0327,5,1950.29,5,9263.88
ITEM14384,TXN04817,PROD0169,3,1879.47,10,5074.57
ITEM14385,TXN04817,PROD0114,3,1581.09,10,4268.94
ITEM14386,TXN04818,PROD0360,4,6688.62,10,24079.03
ITEM14387,TXN04818,PROD0194,4,14364.67,15,48839.88
ITEM14388,TXN04818,PROD0259,4,2257.28,10,8126.21
ITEM14389,TXN04818,PROD0154,2,13701.18,10,24662.12
ITEM14390,TXN04818,PROD0456,4,3979.64,0,15918.56
ITEM14391,TXN04819,PROD0238,4,612.46,0,2449.84
ITEM14392,TXN04820,PROD0034,1,2673.93,5,2540.23
ITEM14393,TXN04820,PROD0190,3,2291.06,15,5842.2
ITEM14394,TXN04820,PROD0325,1,3060.95,5,2907.9
ITEM14395,TXN04820,PROD0356,4,2682.73,15,9121.28
ITEM14396,TXN04820,PROD0177,4,5162.22,10,18583.99
ITEM14397,TXN04821,PROD0270,3,430.35,15,1097.39
ITEM14398,TXN04821,PROD0077,5,2022.85,15,8597.11
ITEM14399,TXN04821,PROD0061,3,4829.89,0,14489.67
ITEM14400,TXN04821,PROD0223,1,1748.69,5,1661.26
ITEM14401,TXN04821,PROD0211,5,2105.38,0,10526.9
ITEM14402,TXN04822,PROD0024,2,935.41,10,1683.74
ITEM14403,TXN04822,PROD0026,5,1466.59,0,7332.95
ITEM14404,TXN04822,PROD0308,4,48481.74,5,184230.61
ITEM14405,TXN04823,PROD0133,4,49062.07,0,196248.28
ITEM14406,TXN04823,PROD0242,4,15521.63,15,52773.54
ITEM14407,TXN04823,PROD0159,2,4025.12,5,7647.73
ITEM14408,TXN04823,PROD0040,1,11106.85,15,9440.82
ITEM14409,TXN04824,PROD0026,5,1466.59,15,6233.01
ITEM14410,TXN04824,PROD0364,2,469.03,15,797.35
ITEM14411,TXN04825,PROD0081,3,7138.8,5,20345.58
ITEM14412,TXN04825,PROD0077,2,2022.85,15,3438.84
ITEM14413,TXN04825,PROD0305,2,877.06,10,1578.71
ITEM14414,TXN04825,PROD0027,5,6735.32,0,33676.6
ITEM14415,TXN04826,PROD0113,2,21617.62,5,41073.48
ITEM14416,TXN04827,PROD0114,5,1581.09,10,7114.9
ITEM14417,TXN04828,PROD0400,1,2517.47,5,2391.6
ITEM14418,TXN04828,PROD0379,5,10931.85,15,46460.36
ITEM14419,TXN04828,PROD0324,4,3589.96,10,12923.86
ITEM14420,TXN04829,PROD0006,5,10416.7,10,46875.15
ITEM14421,TXN04829,PROD0252,4,2810.96,15,9557.26
ITEM14422,TXN04830,PROD0294,5,647.14,0,3235.7
ITEM14423,TXN04830,PROD0076,5,3925.92,10,17666.64
ITEM14424,TXN04830,PROD0180,2,2805.54,0,5611.08
ITEM14425,TXN04831,PROD0338,2,5701.13,5,10832.15
ITEM14426,TXN04831,PROD0086,3,6649.96,15,16957.4
ITEM14427,TXN04832,PROD0118,4,3043.88,0,12175.52
ITEM14428,TXN04832,PROD0298,5,40292.79,5,191390.75
ITEM14429,TXN04832,PROD0254,3,1617.5,15,4124.62
ITEM14430,TXN04832,PROD0407,1,20868.03,5,19824.63
ITEM14431,TXN04832,PROD0117,2,3257.92,0,6515.84
ITEM14432,TXN04833,PROD0171,5,1298.45,0,6492.25
ITEM14433,TXN04833,PROD0333,4,47924.76,15,162944.18
ITEM14434,TXN04833,PROD0287,5,19289.66,5,91625.88
ITEM14435,TXN04833,PROD0122,3,2388.39,5,6806.91
ITEM14436,TXN04833,PROD0231,3,420.74,10,1136.0
ITEM14437,TXN04834,PROD0275,2,2626.08,15,4464.34
ITEM14438,TXN04834,PROD0363,2,3824.8,0,7649.6
ITEM14439,TXN04834,PROD0035,1,7695.29,5,7310.53
ITEM14440,TXN04834,PROD0303,4,9762.52,5,37097.58
ITEM14441,TXN04835,PROD0455,5,29071.14,0,145355.7
ITEM14442,TXN04835,PROD0054,4,18710.47,15,63615.6
ITEM14443,TXN04836,PROD0035,1,7695.29,5,7310.53
ITEM14444,TXN04836,PROD0447,3,1972.62,0,5917.86
ITEM14445,TXN04836,PROD0338,3,5701.13,0,17103.39
ITEM14446,TXN04836,PROD0146,2,13324.53,10,23984.15
ITEM14447,TXN04836,PROD0194,4,14364.67,5,54585.75
ITEM14448,TXN04837,PROD0041,5,1448.51,10,6518.3
ITEM14449,TXN04838,PROD0138,2,5694.7,0,11389.4
ITEM14450,TXN04838,PROD0095,4,6982.07,5,26531.87
ITEM14451,TXN04838,PROD0233,1,49992.77,5,47493.13
ITEM14452,TXN04839,PROD0119,3,40815.11,5,116323.06
ITEM14453,TXN04839,PROD0205,4,1397.58,10,5031.29
ITEM14454,TXN04839,PROD0082,5,1043.75,0,5218.75
ITEM14455,TXN04839,PROD0395,4,7850.12,0,31400.48
ITEM14456,TXN04840,PROD0199,5,2154.68,15,9157.39
ITEM14457,TXN04840,PROD0261,2,4361.94,10,7851.49
ITEM14458,TXN04840,PROD0055,4,4873.58,10,17544.89
ITEM14459,TXN04840,PROD0116,4,11958.9,5,45443.82
ITEM14460,TXN04841,PROD0494,4,35093.74,10,126337.46
ITEM14461,TXN04841,PROD0309,1,998.73,0,998.73
ITEM14462,TXN04841,PROD0265,4,1628.56,15,5537.1
ITEM14463,TXN04841,PROD0422,5,41771.06,0,208855.3
ITEM14464,TXN04842,PROD0101,1,4781.54,5,4542.46
ITEM14465,TXN04842,PROD0175,5,2731.27,0,13656.35
ITEM14466,TXN04842,PROD0417,3,14649.24,0,43947.72
ITEM14467,TXN04842,PROD0430,4,15540.96,5,59055.65
ITEM14468,TXN04842,PROD0347,3,14897.77,0,44693.31
ITEM14469,TXN04843,PROD0159,4,4025.12,5,15295.46
ITEM14470,TXN04843,PROD0283,4,26954.55,10,97036.38
ITEM14471,TXN04843,PROD0261,3,4361.94,0,13085.82
ITEM14472,TXN04843,PROD0362,5,1008.76,10,4539.42
ITEM14473,TXN04843,PROD0268,5,3610.76,0,18053.8
ITEM14474,TXN04844,PROD0210,3,4724.24,10,12755.45
ITEM14475,TXN04844,PROD0209,5,29469.39,5,139979.6
ITEM14476,TXN04844,PROD0088,4,7624.97,0,30499.88
ITEM14477,TXN04845,PROD0175,2,2731.27,0,5462.54
ITEM14478,TXN04845,PROD0102,4,958.66,15,3259.44
ITEM14479,TXN04845,PROD0006,4,10416.7,5,39583.46
ITEM14480,TXN04845,PROD0276,1,914.27,15,777.13
ITEM14481,TXN04845,PROD0120,1,5930.28,5,5633.77
ITEM14482,TXN04846,PROD0412,2,10696.81,0,21393.62
ITEM14483,TXN04846,PROD0400,2,2517.47,0,5034.94
ITEM14484,TXN04846,PROD0417,5,14649.24,5,69583.89
ITEM14485,TXN04847,PROD0025,3,2232.57,5,6362.82
ITEM14486,TXN04847,PROD0306,4,4989.85,0,19959.4
ITEM14487,TXN04847,PROD0404,4,607.53,5,2308.61
ITEM14488,TXN04848,PROD0015,2,708.7,15,1204.79
ITEM14489,TXN04848,PROD0322,3,45122.37,10,121830.4
ITEM14490,TXN04848,PROD0034,4,2673.93,0,10695.72
ITEM14491,TXN04849,PROD0379,5,10931.85,10,49193.33
ITEM14492,TXN04849,PROD0173,5,10581.68,10,47617.56
ITEM14493,TXN04850,PROD0485,3,1302.63,10,3517.1
ITEM14494,TXN04850,PROD0456,1,3979.64,0,3979.64
ITEM14495,TXN04850,PROD0048,4,894.67,0,3578.68
ITEM14496,TXN04850,PROD0314,3,874.82,0,2624.46
ITEM14497,TXN04851,PROD0451,4,3551.89,0,14207.56
ITEM14498,TXN04851,PROD0170,1,14844.95,15,12618.21
ITEM14499,TXN04851,PROD0395,3,7850.12,10,21195.32
ITEM14500,TXN04852,PROD0317,5,7738.25,5,36756.69
ITEM14501,TXN04853,PROD0039,4,5564.22,0,22256.88
ITEM14502,TXN04854,PROD0220,2,1153.47,15,1960.9
ITEM14503,TXN04854,PROD0077,5,2022.85,5,9608.54
ITEM14504,TXN04855,PROD0044,3,9198.32,10,24835.46
ITEM14505,TXN04855,PROD0168,4,14985.83,5,56946.15
ITEM14506,TXN04855,PROD0197,5,6780.93,10,30514.19
ITEM14507,TXN04855,PROD0444,5,4498.23,10,20242.03
ITEM14508,TXN04855,PROD0408,5,4906.05,5,23303.74
ITEM14509,TXN04856,PROD0311,5,3826.29,0,19131.45
ITEM14510,TXN04856,PROD0058,2,3489.66,5,6630.35
ITEM14511,TXN04856,PROD0129,4,47120.54,5,179058.05
ITEM14512,TXN04857,PROD0034,1,2673.93,5,2540.23
ITEM14513,TXN04857,PROD0462,5,1958.15,15,8322.14
ITEM14514,TXN04858,PROD0384,3,1006.8,5,2869.38
ITEM14515,TXN04858,PROD0070,1,1439.34,5,1367.37
ITEM14516,TXN04859,PROD0478,3,3708.46,10,10012.84
ITEM14517,TXN04859,PROD0492,1,9577.16,15,8140.59
ITEM14518,TXN04859,PROD0330,5,5153.59,5,24479.55
ITEM14519,TXN04859,PROD0419,2,9545.51,0,19091.02
ITEM14520,TXN04860,PROD0368,2,4605.39,5,8750.24
ITEM14521,TXN04860,PROD0113,3,21617.62,5,61610.22
ITEM14522,TXN04861,PROD0433,4,6744.41,0,26977.64
ITEM14523,TXN04861,PROD0130,3,1365.52,15,3482.08
ITEM14524,TXN04862,PROD0324,3,3589.96,15,9154.4
ITEM14525,TXN04862,PROD0326,2,8662.86,5,16459.43
ITEM14526,TXN04862,PROD0055,3,4873.58,5,13889.7
ITEM14527,TXN04863,PROD0482,1,1596.11,10,1436.5
ITEM14528,TXN04864,PROD0410,5,724.34,10,3259.53
ITEM14529,TXN04864,PROD0103,3,1352.24,15,3448.21
ITEM14530,TXN04865,PROD0247,3,1341.36,15,3420.47
ITEM14531,TXN04865,PROD0257,2,3633.69,5,6904.01
ITEM14532,TXN04865,PROD0130,1,1365.52,0,1365.52
ITEM14533,TXN04865,PROD0264,3,7702.4,5,21951.84
ITEM14534,TXN04866,PROD0184,4,25772.36,5,97934.97
ITEM14535,TXN04866,PROD0077,2,2022.85,5,3843.41
ITEM14536,TXN04867,PROD0239,5,6778.86,5,32199.58
ITEM14537,TXN04867,PROD0456,3,3979.64,15,10148.08
ITEM14538,TXN04867,PROD0348,3,13491.49,0,40474.47
ITEM14539,TXN04868,PROD0291,1,3188.26,10,2869.43
ITEM14540,TXN04869,PROD0110,1,36282.87,10,32654.58
ITEM14541,TXN04869,PROD0301,3,4823.13,15,12298.98
ITEM14542,TXN04869,PROD0458,1,9577.63,15,8140.99
ITEM14543,TXN04869,PROD0365,4,1732.47,15,5890.4
ITEM14544,TXN04870,PROD0369,5,4685.51,0,23427.55
ITEM14545,TXN04871,PROD0216,5,12900.43,10,58051.94
ITEM14546,TXN04871,PROD0277,3,956.58,0,2869.74
ITEM14547,TXN04871,PROD0302,1,2810.23,10,2529.21
ITEM14548,TXN04871,PROD0450,2,5212.97,0,10425.94
ITEM14549,TXN04872,PROD0028,5,7081.06,0,35405.3
ITEM14550,TXN04872,PROD0342,5,2977.46,0,14887.3
ITEM14551,TXN04872,PROD0001,2,1323.37,15,2249.73
ITEM14552,TXN04872,PROD0463,5,4501.51,10,20256.8
ITEM14553,TXN04872,PROD0372,2,242.82,15,412.79
ITEM14554,TXN04873,PROD0270,2,430.35,15,731.6
ITEM14555,TXN04873,PROD0273,1,3442.86,5,3270.72
ITEM14556,TXN04873,PROD0421,5,3109.97,10,13994.86
ITEM14557,TXN04874,PROD0455,5,29071.14,10,130820.13
ITEM14558,TXN04874,PROD0214,5,9193.98,10,41372.91
ITEM14559,TXN04874,PROD0442,5,1408.78,0,7043.9
ITEM14560,TXN04875,PROD0477,5,3557.24,10,16007.58
ITEM14561,TXN04875,PROD0034,3,2673.93,5,7620.7
ITEM14562,TXN04876,PROD0178,1,3341.92,0,3341.92
ITEM14563,TXN04876,PROD0070,1,1439.34,5,1367.37
ITEM14564,TXN04876,PROD0361,1,4763.46,10,4287.11
ITEM14565,TXN04877,PROD0330,2,5153.59,10,9276.46
ITEM14566,TXN04877,PROD0075,4,25808.07,15,87747.44
ITEM14567,TXN04877,PROD0313,3,5523.76,15,14085.59
ITEM14568,TXN04878,PROD0345,3,14496.16,5,41314.06
ITEM14569,TXN04879,PROD0276,1,914.27,5,868.56
ITEM14570,TXN04879,PROD0226,3,1254.3,0,3762.9
ITEM14571,TXN04880,PROD0089,2,1769.15,15,3007.56
ITEM14572,TXN04880,PROD0169,5,1879.47,15,7987.75
ITEM14573,TXN04880,PROD0449,3,4807.32,0,14421.96
ITEM14574,TXN04880,PROD0480,2,1360.25,10,2448.45
ITEM14575,TXN04881,PROD0372,1,242.82,15,206.4
ITEM14576,TXN04881,PROD0185,5,43135.78,10,194111.01
ITEM14577,TXN04882,PROD0422,5,41771.06,10,187969.77
ITEM14578,TXN04882,PROD0204,4,27645.86,0,110583.44
ITEM14579,TXN04883,PROD0245,2,5493.7,5,10438.03
ITEM14580,TXN04883,PROD0354,3,4429.81,5,12624.96
ITEM14581,TXN04884,PROD0131,1,3434.71,0,3434.71
ITEM14582,TXN04884,PROD0050,5,1911.8,10,8603.1
ITEM14583,TXN04884,PROD0333,3,47924.76,15,122208.14
ITEM14584,TXN04884,PROD0060,3,28848.96,0,86546.88
ITEM14585,TXN04885,PROD0412,4,10696.81,10,38508.52
ITEM14586,TXN04885,PROD0088,3,7624.97,0,22874.91
ITEM14587,TXN04885,PROD0346,2,1401.73,0,2803.46
ITEM14588,TXN04885,PROD0365,3,1732.47,10,4677.67
ITEM14589,TXN04886,PROD0142,1,14197.62,0,14197.62
ITEM14590,TXN04886,PROD0048,1,894.67,0,894.67
ITEM14591,TXN04886,PROD0304,3,24961.45,15,63651.7
ITEM14592,TXN04886,PROD0262,2,625.01,0,1250.02
ITEM14593,TXN04886,PROD0444,4,4498.23,10,16193.63
ITEM14594,TXN04887,PROD0483,4,3772.5,5,14335.5
ITEM14595,TXN04887,PROD0415,3,1353.12,10,3653.42
ITEM14596,TXN04887,PROD0416,3,5951.89,15,15177.32
ITEM14597,TXN04888,PROD0158,5,45208.11,0,226040.55
ITEM14598,TXN04888,PROD0358,5,2263.03,15,9617.88
ITEM14599,TXN04888,PROD0108,2,10404.38,15,17687.45
ITEM14600,TXN04888,PROD0121,2,10822.73,15,18398.64
ITEM14601,TXN04889,PROD0301,5,4823.13,5,22909.87
ITEM14602,TXN04889,PROD0236,5,4178.69,5,19848.78
ITEM14603,TXN04890,PROD0126,1,11281.08,5,10717.03
ITEM14604,TXN04890,PROD0314,5,874.82,0,4374.1
ITEM14605,TXN04890,PROD0303,4,9762.52,0,39050.08
ITEM14606,TXN04890,PROD0463,3,4501.51,5,12829.3
ITEM14607,TXN04890,PROD0244,3,1561.42,0,4684.26
ITEM14608,TXN04891,PROD0092,2,481.09,5,914.07
ITEM14609,TXN04891,PROD0191,1,3378.51,5,3209.58
ITEM14610,TXN04892,PROD0389,2,26003.38,10,46806.08
ITEM14611,TXN04892,PROD0234,5,26022.44,10,117100.98
ITEM14612,TXN04893,PROD0402,1,11189.29,10,10070.36
ITEM14613,TXN04893,PROD0016,5,7599.43,0,37997.15
ITEM14614,TXN04893,PROD0228,3,29031.13,10,78384.05
ITEM14615,TXN04893,PROD0223,3,1748.69,0,5246.07
ITEM14616,TXN04893,PROD0091,1,6406.37,0,6406.37
ITEM14617,TXN04894,PROD0108,4,10404.38,0,41617.52
ITEM14618,TXN04895,PROD0181,3,17921.43,10,48387.86
ITEM14619,TXN04895,PROD0254,5,1617.5,0,8087.5
ITEM14620,TXN04896,PROD0113,2,21617.62,0,43235.24
ITEM14621,TXN04896,PROD0417,1,14649.24,15,12451.85
ITEM14622,TXN04896,PROD0104,4,816.01,15,2774.43
ITEM14623,TXN04897,PROD0170,3,14844.95,10,40081.37
ITEM14624,TXN04897,PROD0443,4,10663.08,15,36254.47
ITEM14625,TXN04897,PROD0163,3,758.94,5,2162.98
ITEM14626,TXN04897,PROD0390,1,2197.08,5,2087.23
ITEM14627,TXN04897,PROD0096,5,729.82,10,3284.19
ITEM14628,TXN04898,PROD0175,5,2731.27,0,13656.35
ITEM14629,TXN04898,PROD0355,1,707.01,0,707.01
ITEM14630,TXN04898,PROD0039,1,5564.22,15,4729.59
ITEM14631,TXN04899,PROD0093,2,3160.56,0,6321.12
ITEM14632,TXN04900,PROD0411,5,30415.13,5,144471.87
ITEM14633,TXN04900,PROD0447,1,1972.62,15,1676.73
ITEM14634,TXN04900,PROD0250,3,429.6,0,1288.8
ITEM14635,TXN04900,PROD0394,1,1043.12,15,886.65
ITEM14636,TXN04901,PROD0468,5,554.48,5,2633.78
ITEM14637,TXN04901,PROD0392,3,2677.87,15,6828.57
ITEM14638,TXN04902,PROD0307,5,1008.89,15,4287.78
ITEM14639,TXN04903,PROD0166,2,12975.34,10,23355.61
ITEM14640,TXN04904,PROD0197,1,6780.93,0,6780.93
ITEM14641,TXN04904,PROD0393,2,1530.57,0,3061.14
ITEM14642,TXN04905,PROD0462,5,1958.15,0,9790.75
ITEM14643,TXN04905,PROD0050,5,1911.8,5,9081.05
ITEM14644,TXN04906,PROD0116,5,11958.9,5,56804.77
ITEM14645,TXN04907,PROD0365,5,1732.47,0,8662.35
ITEM14646,TXN04907,PROD0340,1,7054.92,10,6349.43
ITEM14647,TXN04907,PROD0281,1,12675.6,10,11408.04
ITEM14648,TXN04907,PROD0320,2,10257.81,0,20515.62
ITEM14649,TXN04908,PROD0366,3,977.08,10,2638.12
ITEM14650,TXN04908,PROD0050,4,1911.8,15,6500.12
ITEM14651,TXN04908,PROD0054,3,18710.47,10,50518.27
ITEM14652,TXN04908,PROD0492,4,9577.16,10,34477.78
ITEM14653,TXN04909,PROD0262,4,625.01,10,2250.04
ITEM14654,TXN04910,PROD0109,1,3398.06,10,3058.25
ITEM14655,TXN04910,PROD0013,4,1835.71,0,7342.84
ITEM14656,TXN04911,PROD0161,1,4942.42,5,4695.3
ITEM14657,TXN04911,PROD0273,3,3442.86,5,9812.15
ITEM14658,TXN04912,PROD0402,2,11189.29,5,21259.65
ITEM14659,TXN04912,PROD0486,5,7662.23,15,32564.48
ITEM14660,TXN04912,PROD0416,3,5951.89,10,16070.1
ITEM14661,TXN04912,PROD0284,5,12998.1,5,61740.97
ITEM14662,TXN04913,PROD0232,5,577.61,0,2888.05
ITEM14663,TXN04913,PROD0018,4,4036.89,10,14532.8
ITEM14664,TXN04913,PROD0340,4,7054.92,0,28219.68
ITEM14665,TXN04913,PROD0490,3,10396.85,5,29631.02
ITEM14666,TXN04913,PROD0193,4,16649.73,10,59939.03
ITEM14667,TXN04914,PROD0419,2,9545.51,0,19091.02
ITEM14668,TXN04914,PROD0263,5,11972.86,0,59864.3
ITEM14669,TXN04915,PROD0314,2,874.82,0,1749.64
ITEM14670,TXN04915,PROD0414,1,4614.28,10,4152.85
ITEM14671,TXN04915,PROD0018,1,4036.89,0,4036.89
ITEM14672,TXN04915,PROD0232,2,577.61,5,1097.46
ITEM14673,TXN04916,PROD0361,5,4763.46,15,20244.7
ITEM14674,TXN04917,PROD0371,3,14900.19,15,37995.48
ITEM14675,TXN04917,PROD0205,1,1397.58,0,1397.58
ITEM14676,TXN04917,PROD0226,1,1254.3,5,1191.58
ITEM14677,TXN04917,PROD0202,3,4838.54,15,12338.28
ITEM14678,TXN04918,PROD0178,5,3341.92,10,15038.64
ITEM14679,TXN04918,PROD0420,4,4182.31,10,15056.32
ITEM14680,TXN04919,PROD0046,1,3183.51,0,3183.51
ITEM14681,TXN04919,PROD0354,2,4429.81,0,8859.62
ITEM14682,TXN04920,PROD0039,1,5564.22,15,4729.59
ITEM14683,TXN04920,PROD0443,1,10663.08,5,10129.93
ITEM14684,TXN04920,PROD0206,5,1779.27,0,8896.35
ITEM14685,TXN04920,PROD0279,4,13000.65,15,44202.21
ITEM14686,TXN04921,PROD0311,5,3826.29,5,18174.88
ITEM14687,TXN04921,PROD0286,2,5429.65,5,10316.33
ITEM14688,TXN04921,PROD0009,2,1562.87,5,2969.45
ITEM14689,TXN04921,PROD0083,3,2416.62,5,6887.37
ITEM14690,TXN04922,PROD0032,5,1744.8,5,8287.8
ITEM14691,TXN04922,PROD0270,5,430.35,5,2044.16
ITEM14692,TXN04923,PROD0442,5,1408.78,0,7043.9
ITEM14693,TXN04923,PROD0439,1,3488.05,15,2964.84
ITEM14694,TXN04923,PROD0130,4,1365.52,15,4642.77
ITEM14695,TXN04923,PROD0166,2,12975.34,10,23355.61
ITEM14696,TXN04924,PROD0350,2,3095.53,15,5262.4
ITEM14697,TXN04924,PROD0151,4,611.74,5,2324.61
ITEM14698,TXN04924,PROD0493,2,5494.52,15,9340.68
ITEM14699,TXN04925,PROD0116,5,11958.9,0,59794.5
ITEM14700,TXN04925,PROD0281,2,12675.6,10,22816.08
ITEM14701,TXN04925,PROD0051,3,11281.15,0,33843.45
ITEM14702,TXN04925,PROD0430,2,15540.96,10,27973.73
ITEM14703,TXN04926,PROD0373,5,204.21,0,1021.05
ITEM14704,TXN04926,PROD0356,4,2682.73,10,9657.83
ITEM14705,TXN04926,PROD0422,3,41771.06,15,106516.2
ITEM14706,TXN04926,PROD0393,2,1530.57,15,2601.97
ITEM14707,TXN04927,PROD0205,1,1397.58,10,1257.82
ITEM14708,TXN04927,PROD0225,3,7781.6,15,19843.08
ITEM14709,TXN04928,PROD0408,3,4906.05,15,12510.43
ITEM14710,TXN04928,PROD0062,5,2502.05,10,11259.23
ITEM14711,TXN04928,PROD0398,4,13925.04,15,47345.14
ITEM14712,TXN04929,PROD0299,4,1997.69,15,6792.15
ITEM14713,TXN04930,PROD0209,4,29469.39,15,100195.93
ITEM14714,TXN04930,PROD0431,1,2141.1,15,1819.93
ITEM14715,TXN04930,PROD0110,1,36282.87,10,32654.58
ITEM14716,TXN04931,PROD0021,2,928.38,0,1856.76
ITEM14717,TXN04931,PROD0455,2,29071.14,5,55235.17
ITEM14718,TXN04931,PROD0212,3,7031.71,15,17930.86
ITEM14719,TXN04931,PROD0377,3,976.79,15,2490.81
ITEM14720,TXN04932,PROD0020,2,2596.41,15,4413.9
ITEM14721,TXN04932,PROD0498,5,733.07,10,3298.82
ITEM14722,TXN04932,PROD0104,3,816.01,0,2448.03
ITEM14723,TXN04932,PROD0084,5,7547.97,5,35852.86
ITEM14724,TXN04933,PROD0270,1,430.35,5,408.83
ITEM14725,TXN04934,PROD0434,1,1589.2,0,1589.2
ITEM14726,TXN04934,PROD0205,2,1397.58,10,2515.64
ITEM14727,TXN04935,PROD0466,5,1346.62,0,6733.1
ITEM14728,TXN04935,PROD0233,1,49992.77,15,42493.85
ITEM14729,TXN04935,PROD0036,5,1605.31,5,7625.22
ITEM14730,TXN04935,PROD0092,2,481.09,10,865.96
ITEM14731,TXN04935,PROD0112,2,14407.61,5,27374.46
ITEM14732,TXN04936,PROD0471,3,7026.04,0,21078.12
ITEM14733,TXN04937,PROD0377,4,976.79,15,3321.09
ITEM14734,TXN04937,PROD0312,5,4646.97,0,23234.85
ITEM14735,TXN04938,PROD0375,4,330.42,0,1321.68
ITEM14736,TXN04938,PROD0253,3,13450.28,5,38333.3
ITEM14737,TXN04938,PROD0408,5,4906.05,15,20850.71
ITEM14738,TXN04938,PROD0412,5,10696.81,0,53484.05
ITEM14739,TXN04939,PROD0106,1,11660.5,15,9911.42
ITEM14740,TXN04939,PROD0068,1,1092.59,5,1037.96
ITEM14741,TXN04939,PROD0050,1,1911.8,10,1720.62
