item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM14634,TXN04840,PROD0337,5,3829.16,15,16273.93
ITEM14635,TXN04840,PROD0281,2,11765.3,15,20001.01
ITEM14636,TXN04841,PROD0210,1,1456.04,10,1310.44
ITEM14637,TXN04841,PROD0220,1,5825.68,5,5534.4
ITEM14638,TXN04841,PROD0329,3,3447.16,15,8790.26
ITEM14639,TXN04842,PROD0118,1,7905.99,5,7510.69
ITEM14640,TXN04842,PROD0360,3,19457.85,15,49617.52
ITEM14641,TXN04842,PROD0211,5,1187.95,5,5642.76
ITEM14642,TXN04842,PROD0088,3,3396.74,0,10190.22
ITEM14643,TXN04843,PROD0100,2,4100.28,15,6970.48
ITEM14644,TXN04844,PROD0328,2,956.3,10,1721.34
ITEM14645,TXN04844,PROD0226,4,20435.52,15,69480.77
ITEM14646,TXN04844,PROD0304,2,43444.36,15,73855.41
ITEM14647,TXN04845,PROD0448,1,1395.25,0,1395.25
ITEM14648,TXN04845,PROD0354,2,4991.71,0,9983.42
ITEM14649,TXN04845,PROD0316,3,7468.11,15,19043.68
ITEM14650,TXN04845,PROD0142,3,10605.02,0,31815.06
ITEM14651,TXN04845,PROD0352,3,5677.11,10,15328.2
ITEM14652,TXN04846,PROD0069,1,6963.59,10,6267.23
ITEM14653,TXN04846,PROD0156,2,7183.35,5,13648.36
ITEM14654,TXN04846,PROD0274,1,1936.37,10,1742.73
ITEM14655,TXN04847,PROD0032,5,1939.31,10,8726.9
ITEM14656,TXN04848,PROD0208,4,33404.04,0,133616.16
ITEM14657,TXN04848,PROD0308,2,994.59,15,1690.8
ITEM14658,TXN04848,PROD0318,5,1365.79,15,5804.61
ITEM14659,TXN04848,PROD0023,3,9041.75,10,24412.73
ITEM14660,TXN04849,PROD0198,3,4502.94,5,12833.38
ITEM14661,TXN04849,PROD0071,2,7097.29,0,14194.58
ITEM14662,TXN04849,PROD0070,3,4422.05,5,12602.84
ITEM14663,TXN04849,PROD0148,1,7159.57,10,6443.61
ITEM14664,TXN04849,PROD0185,4,27570.37,10,99253.33
ITEM14665,TXN04850,PROD0219,1,8272.2,10,7444.98
ITEM14666,TXN04850,PROD0172,2,7105.47,15,12079.3
ITEM14667,TXN04850,PROD0211,2,1187.95,0,2375.9
ITEM14668,TXN04850,PROD0384,3,3354.94,5,9561.58
ITEM14669,TXN04851,PROD0320,4,42789.74,10,154043.06
ITEM14670,TXN04851,PROD0051,1,9231.11,15,7846.44
ITEM14671,TXN04851,PROD0289,4,2020.53,0,8082.12
ITEM14672,TXN04851,PROD0382,2,1944.45,0,3888.9
ITEM14673,TXN04852,PROD0113,2,3703.25,10,6665.85
ITEM14674,TXN04852,PROD0369,2,1301.48,5,2472.81
ITEM14675,TXN04853,PROD0393,2,12778.93,5,24279.97
ITEM14676,TXN04853,PROD0257,3,7611.58,5,21693.0
ITEM14677,TXN04853,PROD0101,2,7762.22,5,14748.22
ITEM14678,TXN04853,PROD0058,5,5954.63,5,28284.49
ITEM14679,TXN04854,PROD0157,2,10527.44,10,18949.39
ITEM14680,TXN04854,PROD0314,3,3299.41,15,8413.5
ITEM14681,TXN04855,PROD0432,3,2751.23,15,7015.64
ITEM14682,TXN04855,PROD0011,5,738.28,5,3506.83
ITEM14683,TXN04855,PROD0416,3,29044.63,10,78420.5
ITEM14684,TXN04855,PROD0181,5,41514.84,10,186816.78
ITEM14685,TXN04856,PROD0061,2,424.9,0,849.8
ITEM14686,TXN04856,PROD0422,3,8009.82,0,24029.46
ITEM14687,TXN04857,PROD0451,2,4926.37,0,9852.74
ITEM14688,TXN04857,PROD0026,1,1856.04,15,1577.63
ITEM14689,TXN04857,PROD0091,1,5129.75,0,5129.75
ITEM14690,TXN04857,PROD0191,3,5031.31,0,15093.93
ITEM14691,TXN04858,PROD0238,3,5853.63,10,15804.8
ITEM14692,TXN04858,PROD0017,1,9931.4,10,8938.26
ITEM14693,TXN04859,PROD0496,5,5792.13,10,26064.59
ITEM14694,TXN04860,PROD0265,4,3769.4,10,13569.84
ITEM14695,TXN04860,PROD0298,3,2121.52,5,6046.33
ITEM14696,TXN04860,PROD0216,4,1671.46,15,5682.96
ITEM14697,TXN04861,PROD0176,4,6643.7,5,25246.06
ITEM14698,TXN04861,PROD0363,5,4887.58,10,21994.11
ITEM14699,TXN04861,PROD0041,4,897.77,10,3231.97
ITEM14700,TXN04862,PROD0006,3,4251.9,0,12755.7
ITEM14701,TXN04862,PROD0431,3,2645.38,0,7936.14
ITEM14702,TXN04863,PROD0291,4,13009.48,5,49436.02
ITEM14703,TXN04863,PROD0400,5,35452.12,5,168397.57
ITEM14704,TXN04864,PROD0074,4,41493.0,15,141076.2
ITEM14705,TXN04864,PROD0500,3,33206.7,0,99620.1
ITEM14706,TXN04865,PROD0021,5,15770.05,5,74907.74
ITEM14707,TXN04866,PROD0062,4,1820.56,5,6918.13
ITEM14708,TXN04866,PROD0434,4,1626.49,10,5855.36
ITEM14709,TXN04866,PROD0409,1,1425.69,5,1354.41
ITEM14710,TXN04866,PROD0312,3,12666.79,0,38000.37
ITEM14711,TXN04866,PROD0094,4,4539.99,15,15435.97
ITEM14712,TXN04867,PROD0092,1,6920.02,15,5882.02
ITEM14713,TXN04867,PROD0009,4,1975.47,5,7506.79
ITEM14714,TXN04867,PROD0236,2,5462.23,5,10378.24
ITEM14715,TXN04868,PROD0311,4,1262.46,0,5049.84
ITEM14716,TXN04868,PROD0269,5,4373.12,10,19679.04
ITEM14717,TXN04868,PROD0008,4,1677.53,10,6039.11
ITEM14718,TXN04868,PROD0112,3,2473.93,10,6679.61
ITEM14719,TXN04868,PROD0371,1,1999.7,0,1999.7
ITEM14720,TXN04869,PROD0035,2,1824.03,5,3465.66
ITEM14721,TXN04869,PROD0089,3,10361.13,0,31083.39
ITEM14722,TXN04869,PROD0279,4,9923.63,0,39694.52
ITEM14723,TXN04869,PROD0469,5,1010.79,10,4548.56
ITEM14724,TXN04870,PROD0301,2,11355.49,15,19304.33
ITEM14725,TXN04870,PROD0143,1,1376.03,5,1307.23
ITEM14726,TXN04870,PROD0037,2,5992.06,5,11384.91
ITEM14727,TXN04870,PROD0216,5,1671.46,0,8357.3
ITEM14728,TXN04871,PROD0379,2,14837.37,5,28191.0
ITEM14729,TXN04871,PROD0465,2,9036.52,10,16265.74
ITEM14730,TXN04871,PROD0203,2,14841.05,5,28197.99
ITEM14731,TXN04871,PROD0261,3,1435.59,0,4306.77
ITEM14732,TXN04872,PROD0136,1,26390.82,5,25071.28
ITEM14733,TXN04872,PROD0298,4,2121.52,0,8486.08
ITEM14734,TXN04872,PROD0262,3,4365.72,15,11132.59
ITEM14735,TXN04873,PROD0447,5,4364.33,10,19639.49
ITEM14736,TXN04873,PROD0298,3,2121.52,15,5409.88
ITEM14737,TXN04873,PROD0363,1,4887.58,5,4643.2
ITEM14738,TXN04874,PROD0177,2,18352.58,5,34869.9
ITEM14739,TXN04874,PROD0261,2,1435.59,10,2584.06
ITEM14740,TXN04874,PROD0196,5,3264.93,15,13875.95
ITEM14741,TXN04875,PROD0370,5,10005.49,0,50027.45
ITEM14742,TXN04876,PROD0321,3,4870.47,10,13150.27
ITEM14743,TXN04876,PROD0387,5,30081.94,0,150409.7
ITEM14744,TXN04877,PROD0215,2,2032.07,10,3657.73
ITEM14745,TXN04878,PROD0252,4,7722.73,10,27801.83
ITEM14746,TXN04879,PROD0024,2,3914.32,10,7045.78
ITEM14747,TXN04879,PROD0036,1,5802.7,15,4932.3
ITEM14748,TXN04879,PROD0245,1,6140.44,0,6140.44
ITEM14749,TXN04879,PROD0172,2,7105.47,10,12789.85
ITEM14750,TXN04879,PROD0477,1,5661.46,0,5661.46
ITEM14751,TXN04880,PROD0198,1,4502.94,5,4277.79
ITEM14752,TXN04880,PROD0236,4,5462.23,5,20756.47
ITEM14753,TXN04880,PROD0481,1,5311.84,15,4515.06
ITEM14754,TXN04880,PROD0206,1,44175.46,15,37549.14
ITEM14755,TXN04881,PROD0136,5,26390.82,5,125356.4
ITEM14756,TXN04881,PROD0113,3,3703.25,0,11109.75
ITEM14757,TXN04881,PROD0101,2,7762.22,0,15524.44
ITEM14758,TXN04881,PROD0465,1,9036.52,15,7681.04
ITEM14759,TXN04882,PROD0013,2,11245.53,0,22491.06
ITEM14760,TXN04882,PROD0153,2,11947.43,15,20310.63
ITEM14761,TXN04882,PROD0260,1,1125.27,15,956.48
ITEM14762,TXN04882,PROD0102,5,1921.62,10,8647.29
ITEM14763,TXN04882,PROD0458,1,227.33,0,227.33
ITEM14764,TXN04883,PROD0029,2,8069.59,0,16139.18
ITEM14765,TXN04884,PROD0274,2,1936.37,0,3872.74
ITEM14766,TXN04884,PROD0135,3,33014.11,5,94090.21
ITEM14767,TXN04884,PROD0454,4,1165.67,10,4196.41
ITEM14768,TXN04885,PROD0358,3,8822.3,0,26466.9
ITEM14769,TXN04886,PROD0444,1,5851.76,0,5851.76
ITEM14770,TXN04886,PROD0055,1,3292.08,0,3292.08
ITEM14771,TXN04887,PROD0266,5,9753.58,5,46329.5
ITEM14772,TXN04887,PROD0043,4,6925.37,0,27701.48
ITEM14773,TXN04887,PROD0286,2,4744.53,0,9489.06
ITEM14774,TXN04888,PROD0197,1,4752.75,0,4752.75
ITEM14775,TXN04889,PROD0178,5,4330.26,5,20568.74
ITEM14776,TXN04889,PROD0188,4,41217.95,0,164871.8
ITEM14777,TXN04890,PROD0068,4,1012.0,0,4048.0
ITEM14778,TXN04890,PROD0419,5,16897.25,5,80261.94
ITEM14779,TXN04891,PROD0187,4,1731.76,15,5887.98
ITEM14780,TXN04892,PROD0420,1,1204.37,5,1144.15
ITEM14781,TXN04892,PROD0264,5,2553.74,0,12768.7
ITEM14782,TXN04893,PROD0094,3,4539.99,15,11576.97
ITEM14783,TXN04893,PROD0078,1,6406.14,10,5765.53
ITEM14784,TXN04894,PROD0401,2,3047.94,15,5181.5
ITEM14785,TXN04894,PROD0159,2,1619.61,5,3077.26
ITEM14786,TXN04895,PROD0300,5,813.54,0,4067.7
ITEM14787,TXN04895,PROD0196,2,3264.93,10,5876.87
ITEM14788,TXN04895,PROD0112,4,2473.93,0,9895.72
ITEM14789,TXN04895,PROD0453,5,706.65,0,3533.25
ITEM14790,TXN04895,PROD0419,2,16897.25,10,30415.05
ITEM14791,TXN04896,PROD0500,2,33206.7,15,56451.39
ITEM14792,TXN04896,PROD0210,1,1456.04,0,1456.04
ITEM14793,TXN04896,PROD0411,1,27377.95,0,27377.95
ITEM14794,TXN04897,PROD0462,5,1088.74,5,5171.51
ITEM14795,TXN04897,PROD0103,3,3631.57,5,10349.97
ITEM14796,TXN04897,PROD0295,3,3656.55,5,10421.17
ITEM14797,TXN04897,PROD0385,4,36604.45,15,124455.13
ITEM14798,TXN04898,PROD0240,4,244.76,5,930.09
ITEM14799,TXN04898,PROD0073,4,3884.74,15,13208.12
ITEM14800,TXN04898,PROD0004,1,3728.79,0,3728.79
ITEM14801,TXN04898,PROD0189,4,14380.3,5,54645.14
ITEM14802,TXN04898,PROD0179,5,30321.98,15,128868.41
ITEM14803,TXN04899,PROD0086,2,1449.11,10,2608.4
ITEM14804,TXN04900,PROD0298,4,2121.52,15,7213.17
ITEM14805,TXN04900,PROD0282,2,5819.64,10,10475.35
ITEM14806,TXN04901,PROD0395,5,678.48,5,3222.78
ITEM14807,TXN04901,PROD0010,2,3283.65,15,5582.2
ITEM14808,TXN04901,PROD0163,2,36929.61,0,73859.22
ITEM14809,TXN04902,PROD0113,3,3703.25,5,10554.26
ITEM14810,TXN04902,PROD0408,4,1656.54,5,6294.85
ITEM14811,TXN04902,PROD0088,4,3396.74,0,13586.96
ITEM14812,TXN04902,PROD0113,5,3703.25,5,17590.44
ITEM14813,TXN04902,PROD0341,3,1221.97,0,3665.91
ITEM14814,TXN04903,PROD0121,4,1914.38,10,6891.77
ITEM14815,TXN04904,PROD0165,2,1331.72,10,2397.1
ITEM14816,TXN04904,PROD0367,4,10275.65,10,36992.34
ITEM14817,TXN04905,PROD0307,2,3116.47,15,5298.0
ITEM14818,TXN04905,PROD0042,5,516.77,5,2454.66
ITEM14819,TXN04905,PROD0488,3,33635.54,15,85770.63
ITEM14820,TXN04905,PROD0346,2,4810.04,5,9139.08
ITEM14821,TXN04905,PROD0194,1,8631.99,5,8200.39
ITEM14822,TXN04906,PROD0140,3,5320.41,10,14365.11
ITEM14823,TXN04906,PROD0064,2,311.08,5,591.05
ITEM14824,TXN04906,PROD0131,2,28244.17,0,56488.34
ITEM14825,TXN04907,PROD0223,5,12243.25,0,61216.25
ITEM14826,TXN04907,PROD0348,4,1160.54,5,4410.05
ITEM14827,TXN04907,PROD0166,5,1048.47,10,4718.12
ITEM14828,TXN04907,PROD0195,5,2248.34,10,10117.53
ITEM14829,TXN04907,PROD0048,2,5051.31,0,10102.62
ITEM14830,TXN04908,PROD0109,1,3776.99,5,3588.14
ITEM14831,TXN04909,PROD0268,4,4949.75,0,19799.0
ITEM14832,TXN04909,PROD0318,1,1365.79,5,1297.5
ITEM14833,TXN04910,PROD0019,5,1276.3,10,5743.35
ITEM14834,TXN04911,PROD0379,1,14837.37,10,13353.63
ITEM14835,TXN04911,PROD0422,5,8009.82,10,36044.19
ITEM14836,TXN04912,PROD0199,1,540.99,15,459.84
ITEM14837,TXN04912,PROD0183,5,45791.53,0,228957.65
ITEM14838,TXN04913,PROD0364,1,2780.8,15,2363.68
ITEM14839,TXN04913,PROD0035,5,1824.03,15,7752.13
ITEM14840,TXN04913,PROD0048,4,5051.31,0,20205.24
ITEM14841,TXN04913,PROD0124,4,9154.83,15,31126.42
ITEM14842,TXN04913,PROD0309,2,49258.29,15,83739.09
ITEM14843,TXN04914,PROD0208,4,33404.04,5,126935.35
ITEM14844,TXN04915,PROD0304,1,43444.36,0,43444.36
ITEM14845,TXN04915,PROD0192,5,7412.15,0,37060.75
ITEM14846,TXN04916,PROD0225,1,966.6,10,869.94
ITEM14847,TXN04916,PROD0061,1,424.9,15,361.16
ITEM14848,TXN04916,PROD0228,2,1924.68,15,3271.96
ITEM14849,TXN04917,PROD0245,3,6140.44,0,18421.32
ITEM14850,TXN04917,PROD0017,5,9931.4,5,47174.15
ITEM14851,TXN04917,PROD0111,1,1005.23,10,904.71
ITEM14852,TXN04917,PROD0186,2,18736.69,15,31852.37
ITEM14853,TXN04918,PROD0418,4,7109.46,15,24172.16
ITEM14854,TXN04918,PROD0247,2,6308.88,10,11355.98
ITEM14855,TXN04918,PROD0402,1,7081.1,0,7081.1
ITEM14856,TXN04918,PROD0275,4,1099.9,0,4399.6
ITEM14857,TXN04919,PROD0240,5,244.76,5,1162.61
ITEM14858,TXN04919,PROD0291,1,13009.48,10,11708.53
ITEM14859,TXN04919,PROD0245,2,6140.44,0,12280.88
ITEM14860,TXN04919,PROD0310,3,5934.69,15,15133.46
ITEM14861,TXN04919,PROD0392,4,1598.75,10,5755.5
ITEM14862,TXN04920,PROD0394,4,4560.63,10,16418.27
ITEM14863,TXN04920,PROD0185,5,27570.37,0,137851.85
ITEM14864,TXN04920,PROD0286,2,4744.53,0,9489.06
ITEM14865,TXN04920,PROD0337,2,3829.16,10,6892.49
ITEM14866,TXN04921,PROD0017,1,9931.4,5,9434.83
ITEM14867,TXN04921,PROD0332,2,4218.96,0,8437.92
ITEM14868,TXN04921,PROD0308,3,994.59,15,2536.2
ITEM14869,TXN04922,PROD0370,5,10005.49,10,45024.71
ITEM14870,TXN04923,PROD0301,1,11355.49,0,11355.49
ITEM14871,TXN04923,PROD0120,4,1207.0,5,4586.6
ITEM14872,TXN04923,PROD0043,5,6925.37,10,31164.17
ITEM14873,TXN04923,PROD0162,5,1964.43,10,8839.93
ITEM14874,TXN04923,PROD0072,5,1669.86,15,7096.9
ITEM14875,TXN04924,PROD0429,2,4407.5,5,8374.25
ITEM14876,TXN04924,PROD0164,1,677.68,5,643.8
ITEM14877,TXN04924,PROD0449,4,8944.59,5,33989.44
ITEM14878,TXN04924,PROD0408,3,1656.54,15,4224.18
ITEM14879,TXN04924,PROD0083,3,17162.42,5,48912.9
ITEM14880,TXN04925,PROD0416,3,29044.63,10,78420.5
ITEM14881,TXN04925,PROD0227,2,2898.74,0,5797.48
ITEM14882,TXN04925,PROD0478,5,4766.02,5,22638.6
ITEM14883,TXN04925,PROD0427,4,43538.17,10,156737.41
ITEM14884,TXN04926,PROD0444,2,5851.76,15,9947.99
ITEM14885,TXN04926,PROD0296,1,601.31,10,541.18
ITEM14886,TXN04926,PROD0452,5,1026.74,0,5133.7
ITEM14887,TXN04927,PROD0028,1,2324.18,15,1975.55
ITEM14888,TXN04927,PROD0186,1,18736.69,15,15926.19
ITEM14889,TXN04928,PROD0275,2,1099.9,10,1979.82
ITEM14890,TXN04928,PROD0482,4,17236.72,5,65499.54
ITEM14891,TXN04928,PROD0442,2,1641.69,5,3119.21
ITEM14892,TXN04929,PROD0123,3,9657.71,10,26075.82
ITEM14893,TXN04929,PROD0048,5,5051.31,15,21468.07
ITEM14894,TXN04930,PROD0068,5,1012.0,0,5060.0
ITEM14895,TXN04930,PROD0326,5,1366.39,10,6148.76
ITEM14896,TXN04931,PROD0411,1,27377.95,15,23271.26
ITEM14897,TXN04931,PROD0195,1,2248.34,10,2023.51
ITEM14898,TXN04931,PROD0065,3,8634.22,15,22017.26
ITEM14899,TXN04931,PROD0477,4,5661.46,5,21513.55
ITEM14900,TXN04931,PROD0302,5,2390.18,5,11353.35
ITEM14901,TXN04932,PROD0046,3,14000.55,5,39901.57
ITEM14902,TXN04932,PROD0088,3,3396.74,10,9171.2
ITEM14903,TXN04933,PROD0030,5,1903.51,15,8089.92
ITEM14904,TXN04933,PROD0341,3,1221.97,15,3116.02
ITEM14905,TXN04933,PROD0416,1,29044.63,5,27592.4
ITEM14906,TXN04933,PROD0441,4,10257.13,15,34874.24
ITEM14907,TXN04933,PROD0112,4,2473.93,5,9400.93
ITEM14908,TXN04934,PROD0414,3,3652.01,10,9860.43
ITEM14909,TXN04934,PROD0041,1,897.77,0,897.77
ITEM14910,TXN04935,PROD0262,4,4365.72,5,16589.74
ITEM14911,TXN04935,PROD0350,1,29022.61,10,26120.35
ITEM14912,TXN04935,PROD0391,4,28066.27,5,106651.83
ITEM14913,TXN04935,PROD0312,4,12666.79,0,50667.16
ITEM14914,TXN04935,PROD0478,1,4766.02,0,4766.02
ITEM14915,TXN04936,PROD0149,3,13062.37,5,37227.75
ITEM14916,TXN04936,PROD0236,1,5462.23,15,4642.9
ITEM14917,TXN04936,PROD0044,2,5506.95,10,9912.51
ITEM14918,TXN04937,PROD0066,1,2581.65,10,2323.49
ITEM14919,TXN04937,PROD0232,4,1633.46,0,6533.84
ITEM14920,TXN04937,PROD0009,2,1975.47,15,3358.3
ITEM14921,TXN04937,PROD0372,4,40126.3,10,144454.68
ITEM14922,TXN04938,PROD0031,4,13714.38,0,54857.52
ITEM14923,TXN04938,PROD0422,2,8009.82,0,16019.64
ITEM14924,TXN04938,PROD0141,3,7396.23,0,22188.69
ITEM14925,TXN04938,PROD0112,2,2473.93,15,4205.68
ITEM14926,TXN04938,PROD0108,2,12138.77,15,20635.91
ITEM14927,TXN04939,PROD0484,3,40884.57,5,116521.02
ITEM14928,TXN04939,PROD0085,3,6732.84,0,20198.52
ITEM14929,TXN04939,PROD0146,3,4675.5,10,12623.85
ITEM14930,TXN04940,PROD0450,4,6539.16,10,23540.98
ITEM14931,TXN04941,PROD0413,3,3449.29,15,8795.69
ITEM14932,TXN04941,PROD0260,3,1125.27,5,3207.02
ITEM14933,TXN04941,PROD0349,4,4802.89,10,17290.4
ITEM14934,TXN04941,PROD0169,3,3971.88,0,11915.64
ITEM14935,TXN04941,PROD0440,3,267.47,5,762.29
ITEM14936,TXN04942,PROD0091,1,5129.75,15,4360.29
ITEM14937,TXN04942,PROD0040,4,1335.19,10,4806.68
ITEM14938,TXN04942,PROD0464,4,42861.4,0,171445.6
ITEM14939,TXN04942,PROD0228,4,1924.68,0,7698.72
ITEM14940,TXN04942,PROD0209,1,7407.28,15,6296.19
ITEM14941,TXN04943,PROD0496,2,5792.13,0,11584.26
ITEM14942,TXN04943,PROD0254,1,1522.5,5,1446.38
ITEM14943,TXN04943,PROD0415,2,6929.34,5,13165.75
ITEM14944,TXN04943,PROD0314,5,3299.41,5,15672.2
ITEM14945,TXN04944,PROD0341,3,1221.97,0,3665.91
ITEM14946,TXN04944,PROD0013,2,11245.53,10,20241.95
ITEM14947,TXN04944,PROD0039,4,17707.02,10,63745.27
ITEM14948,TXN04944,PROD0400,5,35452.12,0,177260.6
ITEM14949,TXN04944,PROD0479,1,5406.59,5,5136.26
ITEM14950,TXN04945,PROD0057,2,7273.83,0,14547.66
ITEM14951,TXN04946,PROD0029,4,8069.59,0,32278.36
ITEM14952,TXN04947,PROD0196,4,3264.93,0,13059.72
ITEM14953,TXN04947,PROD0111,5,1005.23,0,5026.15
ITEM14954,TXN04948,PROD0433,4,2205.6,15,7499.04
ITEM14955,TXN04949,PROD0496,2,5792.13,0,11584.26
ITEM14956,TXN04950,PROD0352,1,5677.11,5,5393.25
ITEM14957,TXN04951,PROD0378,3,1046.19,10,2824.71
ITEM14958,TXN04951,PROD0461,5,3100.59,15,13177.51
ITEM14959,TXN04951,PROD0015,1,1189.05,15,1010.69
ITEM14960,TXN04952,PROD0089,3,10361.13,15,26420.88
ITEM14961,TXN04952,PROD0147,3,5136.08,10,13867.42
ITEM14962,TXN04952,PROD0247,5,6308.88,10,28389.96
ITEM14963,TXN04953,PROD0324,1,1506.22,10,1355.6
ITEM14964,TXN04953,PROD0180,4,4605.77,10,16580.77
ITEM14965,TXN04953,PROD0065,4,8634.22,10,31083.19
ITEM14966,TXN04953,PROD0364,4,2780.8,10,10010.88
ITEM14967,TXN04953,PROD0319,4,1128.03,5,4286.51
ITEM14968,TXN04954,PROD0272,3,771.56,5,2198.95
ITEM14969,TXN04954,PROD0059,5,2863.33,5,13600.82
ITEM14970,TXN04955,PROD0297,2,3129.8,15,5320.66
ITEM14971,TXN04955,PROD0447,3,4364.33,15,11129.04
ITEM14972,TXN04956,PROD0446,5,8881.21,0,44406.05
ITEM14973,TXN04956,PROD0144,4,3685.99,15,12532.37
ITEM14974,TXN04957,PROD0214,4,1542.12,15,5243.21
ITEM14975,TXN04958,PROD0020,2,1753.74,0,3507.48
ITEM14976,TXN04959,PROD0150,3,1050.87,0,3152.61
ITEM14977,TXN04960,PROD0007,4,5976.27,5,22709.83
ITEM14978,TXN04960,PROD0371,4,1999.7,0,7998.8
ITEM14979,TXN04960,PROD0425,5,3706.03,0,18530.15
ITEM14980,TXN04961,PROD0016,4,15521.83,5,58982.95
ITEM14981,TXN04962,PROD0404,2,2247.57,15,3820.87
ITEM14982,TXN04962,PROD0301,5,11355.49,0,56777.45
ITEM14983,TXN04963,PROD0317,2,3706.35,5,7042.06
ITEM14984,TXN04964,PROD0265,2,3769.4,0,7538.8
ITEM14985,TXN04964,PROD0248,4,40942.21,0,163768.84
ITEM14986,TXN04964,PROD0244,5,24476.77,10,110145.47
ITEM14987,TXN04964,PROD0496,4,5792.13,15,19693.24
ITEM14988,TXN04964,PROD0100,2,4100.28,0,8200.56
ITEM14989,TXN04965,PROD0262,3,4365.72,15,11132.59
ITEM14990,TXN04966,PROD0322,1,3721.16,5,3535.1
ITEM14991,TXN04967,PROD0205,2,5107.56,0,10215.12
ITEM14992,TXN04967,PROD0404,2,2247.57,0,4495.14
ITEM14993,TXN04968,PROD0252,4,7722.73,15,26257.28
ITEM14994,TXN04969,PROD0423,2,25293.28,15,42998.58
ITEM14995,TXN04969,PROD0370,4,10005.49,10,36019.76
ITEM14996,TXN04969,PROD0312,5,12666.79,15,53833.86
ITEM14997,TXN04970,PROD0257,4,7611.58,15,25879.37
ITEM14998,TXN04971,PROD0355,2,2328.05,10,4190.49
ITEM14999,TXN04971,PROD0268,2,4949.75,10,8909.55
ITEM15000,TXN04971,PROD0492,5,6001.0,10,27004.5
ITEM15001,TXN04971,PROD0041,3,897.77,5,2558.64
ITEM15002,TXN04971,PROD0198,2,4502.94,15,7655.0
ITEM15003,TXN04972,PROD0430,2,6366.39,10,11459.5
ITEM15004,TXN04972,PROD0205,5,5107.56,10,22984.02
ITEM15005,TXN04972,PROD0077,5,13169.14,10,59261.13
ITEM15006,TXN04973,PROD0229,4,1653.52,15,5621.97
ITEM15007,TXN04973,PROD0239,1,2013.72,5,1913.03
ITEM15008,TXN04973,PROD0094,1,4539.99,10,4085.99
ITEM15009,TXN04974,PROD0216,2,1671.46,15,2841.48
ITEM15010,TXN04974,PROD0358,1,8822.3,15,7498.95
ITEM15011,TXN04974,PROD0290,2,2587.01,15,4397.92
ITEM15012,TXN04974,PROD0459,4,3797.58,10,13671.29
ITEM15013,TXN04975,PROD0206,3,44175.46,15,112647.42
ITEM15014,TXN04975,PROD0051,1,9231.11,15,7846.44
ITEM15015,TXN04975,PROD0365,1,985.7,10,887.13
ITEM15016,TXN04976,PROD0486,1,6441.88,0,6441.88
ITEM15017,TXN04976,PROD0419,1,16897.25,15,14362.66
ITEM15018,TXN04976,PROD0416,4,29044.63,0,116178.52
ITEM15019,TXN04977,PROD0030,5,1903.51,15,8089.92
ITEM15020,TXN04977,PROD0361,2,4622.77,5,8783.26
ITEM15021,TXN04977,PROD0191,2,5031.31,0,10062.62
ITEM15022,TXN04977,PROD0319,2,1128.03,15,1917.65
ITEM15023,TXN04977,PROD0226,4,20435.52,10,73567.87
ITEM15024,TXN04978,PROD0294,5,20877.39,10,93948.26
ITEM15025,TXN04978,PROD0223,3,12243.25,10,33056.78
ITEM15026,TXN04978,PROD0319,4,1128.03,0,4512.12
ITEM15027,TXN04978,PROD0500,5,33206.7,5,157731.82
ITEM15028,TXN04978,PROD0071,5,7097.29,5,33712.13
ITEM15029,TXN04979,PROD0190,2,1711.23,5,3251.34
ITEM15030,TXN04979,PROD0161,5,17176.71,0,85883.55
ITEM15031,TXN04979,PROD0395,1,678.48,10,610.63
ITEM15032,TXN04980,PROD0022,1,599.58,15,509.64
ITEM15033,TXN04980,PROD0136,5,26390.82,0,131954.1
ITEM15034,TXN04980,PROD0249,2,1161.85,0,2323.7
ITEM15035,TXN04981,PROD0017,1,9931.4,15,8441.69
ITEM15036,TXN04981,PROD0230,4,11318.84,10,40747.82
ITEM15037,TXN04981,PROD0202,5,2332.18,0,11660.9
ITEM15038,TXN04981,PROD0320,3,42789.74,15,109113.84
ITEM15039,TXN04982,PROD0481,2,5311.84,10,9561.31
ITEM15040,TXN04983,PROD0186,2,18736.69,15,31852.37
ITEM15041,TXN04983,PROD0338,1,1237.91,10,1114.12
ITEM15042,TXN04983,PROD0151,3,3904.1,0,11712.3
ITEM15043,TXN04983,PROD0470,1,13594.48,15,11555.31
ITEM15044,TXN04984,PROD0070,3,4422.05,10,11939.54
ITEM15045,TXN04984,PROD0358,3,8822.3,0,26466.9
ITEM15046,TXN04984,PROD0314,4,3299.41,15,11217.99
ITEM15047,TXN04985,PROD0390,4,7626.1,15,25928.74
ITEM15048,TXN04985,PROD0257,5,7611.58,10,34252.11
ITEM15049,TXN04985,PROD0357,3,3704.68,15,9446.93
ITEM15050,TXN04985,PROD0269,5,4373.12,0,21865.6
ITEM15051,TXN04985,PROD0008,5,1677.53,10,7548.89
ITEM15052,TXN04986,PROD0401,3,3047.94,0,9143.82
ITEM15053,TXN04986,PROD0188,1,41217.95,0,41217.95
ITEM15054,TXN04987,PROD0067,2,865.34,10,1557.61
ITEM15055,TXN04987,PROD0268,4,4949.75,0,19799.0
ITEM15056,TXN04987,PROD0295,5,3656.55,10,16454.48
ITEM15057,TXN04988,PROD0132,2,2783.65,15,4732.2
